コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,,主たる倉庫,,発注連動,分類１,,分類２,,分類３,,分類４,,分類５,,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
5/731015YX,731015YX,,M,0 ,P52/TA48,50M,120,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,5,生機,50,輸出,E,清田　祐也E,,,,,98533外注生機 商社：チャッピー,0 ,670 ,0 ,0 ,0 ,604.08 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年06月30日
5/731018YX,731018YX,,反,0 ,TA64/P36,50M,135,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,5,生機,50,輸出,E,清田　祐也E,,,,,C反引き取り単価,0 ,"21,400 ",0 ,0 ,0 ,"20,624 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月17日
5/771001YX,771001YX,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,5,生機,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"15,916 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年06月22日
5/CLAIM,ｸﾚｰﾑ生機,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月21日
5/SAMPLE,試織品,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,5,生機,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年12月05日
5/SHOBUN,生機処分,ｷﾊﾞﾀｼｮﾌﾞﾝ,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,5,生機,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年10月23日
8/014221,14221,,M,0 ,P100,50M,148,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,10,ユニフォーム,L,上村　茂L,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
8/014222,SZ5038,,M,0 ,P100,50M,148,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,10,ユニフォーム,L,上村　茂L,,,,,,0 ,630 ,0 ,0 ,0 ,465.54 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年12月04日
8/015293,15293,,M,0 ,P100,50M,153,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,商社：ケイライン,0 ,860 ,0 ,0 ,0 ,690 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月02日
8/025126,25126,,Y,0 ,P60/TA40,50M,153,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,商社：蝶理,0 ,730 ,0 ,0 ,0 ,491.15 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月10日
8/038348,ｺｱ130,,M,0 ,P100,50M,130,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,30,インテリア,X,上村　茂X,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
8/039235,CE,,M,0 ,P48/R26/MA26,50M,137,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,10,ユニフォーム,L,上村　茂L,,,,,,0 ,0 ,0 ,0 ,0 ,991.2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年12月09日
8/039413,K872,,Y,0 ,P88/R6/N6,55Y,54,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,30,インテリア,P,板鼻健太郎P,,,,,,0 ,0 ,0 ,0 ,0 ,512.13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月15日
8/039413-1,39413ﾃｽﾄ,,M,0 ,P88/R6/N6,50M,140,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
8/039428,39428,,M,0 ,P100,50M,160,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,30,インテリア,X,上村　茂X,,,,,,0 ,0 ,0 ,0 ,0 ,616.56 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年05月29日
8/055104,55104,,Y,0 ,P59/TA41,50Y,58,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,LI SHENG,0 ,700 ,0 ,0 ,0 ,646.67 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年03月11日
8/055834,55834,,M,0 ,T57/CD43,50M,153,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,20,婦人紳士,K,上村　茂K,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年08月24日
8/073904HX,073904HX,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/074210,74210,,M,0 ,TA64/R36,50M,148,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月28日
8/074630LF,074630LF,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/074993,74993,,M,0 ,TA64/CU36,50M,148,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
8/074993-1,ZZ74993,,M,0 ,TA64/CU36,50M,148,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
8/074993LA,074993LA,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/074993LB,074993LB,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/076410,ST76410,,M,0 ,TA64/P13/R12/RA11,50M,148,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,茂野商店,0 ,850 ,0 ,0 ,0 ,828.6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
8/076410-1,114034,,M,0 ,TA64/P13/R12/RA11,50M,148,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,LI SHENG TEXTILE,0 ,980 ,0 ,0 ,0 ,828.6 ,0 ,0 ,0 ,980 ,0 ,0 ,0 ,828.6 ,0 ,0 ,表示する,2014年11月08日
8/076410-2,82-4020,,M,0 ,TA64/P13/R12/RA11,50M,148,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
8/076410-3,KJ1018M,,M,0 ,TA64/P13/R12/RA11,50M,148,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
8/076410-4,76410,,Y,0 ,TA64/P13/R12/RA11,55Y,58,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,豊島,0 ,870 ,0 ,0 ,0 ,726.63 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年12月15日
8/076410-5,384-8231,,M,0 ,P13/TA64/R12/RA11,50M,148,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,20,婦人紳士,K,上村　茂K,,,,,,0 ,930 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年12月16日
8/076410CX,076410CX,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/076410JX,076410JX,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/076410KE,076410KE,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/076410KF,076410KF,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/078019,78019,,Y,0 ,TA65/P35,50M,148,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,蝶理,0 ,920 ,0 ,0 ,0 ,836.08 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月21日
8/078019LB,078019LB,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/078658LA,078658LA,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/078666,78666,,M,0 ,TA50/CU50,50M,148,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,商社：エルピージャパン,0 ,"1,030 ",0 ,0 ,0 ,823 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月02日
8/078666LA,078666LA,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/078676,78676,,M,0 ,W60/TA40,50M,148,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,商社：ケイライン,0 ,"1,400 ",0 ,0 ,0 ,"1,122 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月02日
8/078676LB,078676LB,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/078754YX,078754YX,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/078756YX,078756YX,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/079007,79007,,M,0 ,TA65/P35,50M,135,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,商社：エルピージャパン,0 ,"1,400 ",0 ,0 ,0 ,"1,234.1 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月21日
8/079179,79179,,M,0 ,TA77/P23,50M,140,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,エルピージャパン,0 ,"1,400 ",0 ,0 ,0 ,"1,108 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年06月16日
8/079179YX,079179YX,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/079238YA,079238YA,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/079379JX,079379JX,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/079456FX,079456FX,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/079604YA,079604YA,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/079664,79664,,M,0 ,TA56/P44,50M,130,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
8/079664-1,3416YB,,M,0 ,TA56/P44,50M,130,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,楠コーポレーション,0 ,850 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
8/079664-2,TP-0172,,M,0 ,TA56/P44,50M,130,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
8/079664-3,79664,,Y,0 ,TA56/P44,55Y,51,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,豊島,0 ,710 ,0 ,0 ,0 ,474.63 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年12月15日
8/079769YA,079769YA,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/089493,89493,,M,0 ,P63/C37,50M,148,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,商社：ケイライン,0 ,"1,050 ",0 ,0 ,0 ,816 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月14日
8/089493LE,089493LE,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/089560LC,089560LC,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/089640YE,089640YE,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/089767LE,089767LE,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/089768LC,089768LC,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/094255LB,094255LB,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/095096LX,095096LX,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/095503YB,095503YB,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/095527,95527,,M,0 ,P58/TA42,50M,130,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,IND,鈴倉インダストリー株式会社,,,非対象,8,製品,50,輸出,E,清田　祐也E,,,,,楠コーポレーション,0 ,"1,320 ",0 ,0 ,0 ,"1,056 ","1,056 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年12月23日
8/095527YX,095527YX,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/095530YB,095530YB,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/095736YX,095736YX,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/096647YA,096647YA,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/096765,96765,,M,0 ,P72/R28,50M,148,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
8/096765-1,11-1547,,M,0 ,P71/R29,50M,148,2 ,2 ,在庫管理を行わない,課税,50 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,8,製品,20,婦人紳士,K,上村　茂K,,,,,,0 ,930 ,0 ,0 ,0 ,611.2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
8/096822LX,096822LX,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/096868JX,096868JX,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/096869JX,096869JX,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/096896LB,096896LB,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
8/096896LC,096896LC,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,HARA,原工場,非対象,8,製品,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
